HospitalName,ServiceKey,AverageWaitingTime_Speciality_Priority_Institution,MonthPortuguese,Year,NumberOfPeople
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",14,0,,2024,4
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",14,51,,2024,37
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",14,179,,2024,803
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",16,36,,2024,10
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",16,0,,2024,113
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",16,433,,2024,3756
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",17,68,,2024,15
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",17,0,,2024,291
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",17,322,,2024,4516
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",18,19,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",18,30,,2024,23
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",18,0,,2024,36
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",18,143,,2024,300
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",19,46,,2024,11
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",19,66,,2024,46
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",19,0,,2024,66
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",19,130,,2024,536
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",20,0,,2024,1
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",20,0,,2024,25
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",20,141,,2024,637
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",21,25,,2024,2
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",21,36,,2024,133
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",21,347,,2024,1322
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",23,57,,2024,14
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",23,0,,2024,38
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",23,494,,2024,470
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",26,23,,2024,1
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",26,34,,2024,7
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",26,0,,2024,9
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",26,57,,2024,59
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",30,29,,2024,2
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",30,0,,2024,13
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",30,42,,2024,116
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",40,36,,2024,3
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",40,92,,2024,9
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",40,0,,2024,10
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",41,28,,2024,2
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",41,0,,2024,6
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",42,4,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",42,24,,2024,5
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",42,100,,2024,194
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",44,0,,2024,16
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",44,121,,2024,101
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",46,29.5,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",46,0,,2024,3
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",46,50,,2024,12
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",47,34,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",47,0,,2024,2
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",47,125,,2024,54
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",49,11,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",49,0,,2024,21
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",49,16,,2024,31
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",49,34,,2024,218
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",50,40,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",50,0,,2024,20
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",50,63,,2024,36
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",55,45,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",55,37,,2024,4
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",55,0,,2024,14
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",55,75,,2024,19
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",56,8,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",56,52,,2024,4
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",56,0,,2024,8
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",56,132,,2024,128
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",68,0,,2024,5
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",92,19,,2024,9
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",92,29,,2024,12
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",92,0,,2024,67
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",92,122,,2024,1181
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",93,45,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",93,37,,2024,4
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",93,0,,2024,14
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",93,75,,2024,19
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",94,8,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",94,52,,2024,4
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",94,0,,2024,8
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",94,132,,2024,128
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",98,32,,2024,1
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",98,0,,2024,15
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",98,35,,2024,54
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",98,98,,2024,534
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",99,36,,2024,10
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",99,0,,2024,113
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",99,433,,2024,3756
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",100,68,,2024,15
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",100,0,,2024,291
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",100,322,,2024,4516
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",101,29,,2024,18
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",101,0,,2024,24
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",101,160,,2024,777
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",102,0,,2024,6
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",102,40,,2024,12
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",102,249,,2024,431
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",102,168,,2024,654
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",103,29.5,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",103,0,,2024,3
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",103,50,,2024,12
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",106,4,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",106,24,,2024,5
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",106,100,,2024,194
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",107,0,,2024,1
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",107,34,,2024,4
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",107,0,,2024,82
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",107,134,,2024,275
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",108,11,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",108,0,,2024,21
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",108,16,,2024,31
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",108,34,,2024,218
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",126,15,,2024,0
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",126,0,,2024,4
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",126,51,,2024,37
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",126,179,,2024,803
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",127,0,,2024,1
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",127,0,,2024,25
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",127,141,,2024,637
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",128,57,,2024,14
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",128,0,,2024,38
"Hospital São Teotónio - Viseu (Centro Hospitalar Tondela-Viseu, EPE)",128,494,,2024,470
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",1,53.5,,2024,2
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",1,127,,2024,33
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",2,197,,2024,275
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",4,14,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",4,0,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",5,0,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",5,0,,2024,3
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",5,0,,2024,91
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",5,0,,2024,93
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",7,0,,2024,3
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",7,152,,2024,38
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",9,40,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",9,0,,2024,3
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",9,133,,2024,12
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",13,86,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",13,0,,2024,4
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",13,194,,2024,215
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",14,105,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",14,0,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",14,158,,2024,114
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",16,0,,2024,19
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",16,430,,2024,989
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",17,72,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",17,278,,2024,522
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",18,0,,2024,4
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",18,325,,2024,40
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",18,0,,2024,118
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",18,1193,,2024,153
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",19,87,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",19,98,,2024,6
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",20,47,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",20,0,,2024,6
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",20,240,,2024,78
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",21,47,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",21,194,,2024,193
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",23,0,,2024,3
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",23,120,,2024,31
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",26,43.5,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",26,172,,2024,16
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",30,69,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",30,0,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",30,544,,2024,153
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",46,94,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",46,91,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",49,0,,2024,2
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",49,309,,2024,50
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",51,0,,2024,4
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",92,197,,2024,275
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",98,0,,2024,3
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",98,152,,2024,38
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",99,0,,2024,19
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",99,430,,2024,989
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",100,72,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",100,278,,2024,522
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",101,86,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",101,0,,2024,4
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",101,194,,2024,215
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",102,40,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",102,0,,2024,3
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",102,133,,2024,12
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",103,94,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",103,91,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",108,0,,2024,2
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",108,309,,2024,50
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",126,105,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",126,0,,2024,1
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",126,158,,2024,114
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",127,47,,2024,0
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",127,0,,2024,6
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",127,240,,2024,78
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",128,0,,2024,3
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",128,120,,2024,31
"Hospital Sousa Martins - Guarda (Unidade Local de Saúde da Guarda, EPE)",130,0,,2024,4
Hospital Vila Franca de Xira,1,61,,2024,9
Hospital Vila Franca de Xira,1,92,,2024,18
Hospital Vila Franca de Xira,1,124,,2024,138
Hospital Vila Franca de Xira,1,0,,2024,140
Hospital Vila Franca de Xira,2,43,,2024,6
Hospital Vila Franca de Xira,2,62,,2024,40
Hospital Vila Franca de Xira,2,123,,2024,668
Hospital Vila Franca de Xira,2,0,,2024,2503
Hospital Vila Franca de Xira,4,0,,2024,1
Hospital Vila Franca de Xira,4,235,,2024,32
Hospital Vila Franca de Xira,4,0,,2024,712
Hospital Vila Franca de Xira,5,18,,2024,0
Hospital Vila Franca de Xira,5,47,,2024,23
Hospital Vila Franca de Xira,5,0,,2024,84
Hospital Vila Franca de Xira,5,243,,2024,507
Hospital Vila Franca de Xira,7,53,,2024,3
Hospital Vila Franca de Xira,7,61,,2024,60
Hospital Vila Franca de Xira,7,0,,2024,120
Hospital Vila Franca de Xira,7,227,,2024,1145
Hospital Vila Franca de Xira,8,24,,2024,0
Hospital Vila Franca de Xira,8,29,,2024,1
Hospital Vila Franca de Xira,8,27,,2024,9
Hospital Vila Franca de Xira,8,0,,2024,11
Hospital Vila Franca de Xira,9,51,,2024,28
Hospital Vila Franca de Xira,9,0,,2024,194
Hospital Vila Franca de Xira,9,67,,2024,212
Hospital Vila Franca de Xira,13,21,,2024,2
Hospital Vila Franca de Xira,13,43,,2024,17
Hospital Vila Franca de Xira,13,0,,2024,280
Hospital Vila Franca de Xira,13,111,,2024,717
Hospital Vila Franca de Xira,14,22,,2024,3
Hospital Vila Franca de Xira,14,0,,2024,48
Hospital Vila Franca de Xira,14,27,,2024,49
Hospital Vila Franca de Xira,14,190,,2024,321
Hospital Vila Franca de Xira,16,315,,2024,1636
Hospital Vila Franca de Xira,16,0,,2024,2408
Hospital Vila Franca de Xira,17,128,,2024,10
Hospital Vila Franca de Xira,17,135,,2024,29
Hospital Vila Franca de Xira,17,0,,2024,309
Hospital Vila Franca de Xira,17,206,,2024,1852
Hospital Vila Franca de Xira,18,50,,2024,11
Hospital Vila Franca de Xira,18,79,,2024,55
Hospital Vila Franca de Xira,18,0,,2024,56
Hospital Vila Franca de Xira,19,63,,2024,4
Hospital Vila Franca de Xira,19,170,,2024,21
Hospital Vila Franca de Xira,19,0,,2024,68
Hospital Vila Franca de Xira,19,114,,2024,133
Hospital Vila Franca de Xira,20,14,,2024,0
Hospital Vila Franca de Xira,20,212,,2024,16
Hospital Vila Franca de Xira,20,0,,2024,85
Hospital Vila Franca de Xira,20,97,,2024,270
Hospital Vila Franca de Xira,21,0,,2024,61
Hospital Vila Franca de Xira,21,130,,2024,99
Hospital Vila Franca de Xira,21,178,,2024,145
Hospital Vila Franca de Xira,21,332,,2024,1279
Hospital Vila Franca de Xira,26,52,,2024,1
Hospital Vila Franca de Xira,26,107,,2024,18
Hospital Vila Franca de Xira,26,0,,2024,22
Hospital Vila Franca de Xira,30,0,,2024,1
Hospital Vila Franca de Xira,30,45,,2024,3
Hospital Vila Franca de Xira,30,0,,2024,41
Hospital Vila Franca de Xira,30,169,,2024,356
Hospital Vila Franca de Xira,39,0,,2024,1
Hospital Vila Franca de Xira,40,53.5,,2024,1
Hospital Vila Franca de Xira,40,0,,2024,8
Hospital Vila Franca de Xira,41,24,,2024,0
Hospital Vila Franca de Xira,41,6,,2024,3
